"trap.station","trap.station_2","pin.frame.data.cover","Species","Sp_Pin_Hits","Treatment","Block","Date"
1,"A",NA,"bothriochloa",NA,"C","N",20020201
1,"A",NA,"brachiaria",10,"C","N",20020201
1,"A",NA,"dinebra",NA,"C","N",20020201
1,"A",NA,"eragrostis",NA,"C","N",20020201
1,"A",NA,"lintonia",NA,"C","N",20020201
1,"A",NA,"mariscus",NA,"C","N",20020201
1,"A",NA,"p..mezianum",5,"C","N",20020201
1,"A",NA,"p..stramineum",NA,"C","N",20020201
1,"A",NA,"sporobolus",NA,"C","N",20020201
1,"A",NA,"themeda",NA,"C","N",20020201
1,"A",NA,"a",NA,"C","N",20020201
1,"A",NA,"f",NA,"C","N",20020201
1,"A",NA,"g",NA,"C","N",20020201
1,"A",NA,"m",NA,"C","N",20020201
1,"A",NA,"n",NA,"C","N",20020201
1,"A",NA,"aerva",NA,"C","N",20020201
1,"A",NA,"aspilia",NA,"C","N",20020201
1,"A",NA,"commelina",NA,"C","N",20020201
1,"A",NA,"conyza",NA,"C","N",20020201
1,"A",NA,"discoriste",NA,"C","N",20020201
1,"A",NA,"helichrysum",NA,"C","N",20020201
1,"A",NA,"hibiscus",NA,"C","N",20020201
1,"A",NA,"indigofera.sch.",NA,"C","N",20020201
1,"A",NA,"indigofera.brev.",NA,"C","N",20020201
1,"A",NA,"kyllinger",NA,"C","N",20020201
1,"A",NA,"leucus",NA,"C","N",20020201
1,"A",NA,"misopates",NA,"C","N",20020201
1,"A",NA,"monechima",NA,"C","N",20020201
1,"A",NA,"monsonia",NA,"C","N",20020201
1,"A",NA,"pavonia",NA,"C","N",20020201
1,"A",NA,"phyllanthus",NA,"C","N",20020201
1,"A",NA,"polygala",NA,"C","N",20020201
1,"A",NA,"pomea",NA,"C","N",20020201
1,"A",NA,"portulaca",NA,"C","N",20020201
1,"A",NA,"rhinacanthus",NA,"C","N",20020201
1,"A",NA,"rhynchosia",NA,"C","N",20020201
1,"A",NA,"solanum.big",NA,"C","N",20020201
1,"A",NA,"solanum.small",NA,"C","N",20020201
1,"A",NA,"oxygonum",NA,"C","N",20020201
1,"A",NA,"b",NA,"C","N",20020201
1,"A",NA,"c",NA,"C","N",20020201
1,"A",NA,"d",NA,"C","N",20020201
1,"A",NA,"e",NA,"C","N",20020201
1,"A",NA,"h",NA,"C","N",20020201
1,"A",NA,"lily",NA,"C","N",20020201
1,"A",NA,"j",NA,"C","N",20020201
1,"A",NA,"k",NA,"C","N",20020201
1,"A",NA,"bares",NA,"C","N",20020201
1,"A",NA,"o.",NA,"C","N",20020201
1,"A",NA,"alistider",NA,"C","N",20020201
1,"B",NA,"bothriochloa",NA,"C","N",20020201
1,"B",NA,"brachiaria",NA,"C","N",20020201
1,"B",NA,"dinebra",NA,"C","N",20020201
1,"B",NA,"eragrostis",NA,"C","N",20020201
1,"B",NA,"lintonia",NA,"C","N",20020201
1,"B",NA,"mariscus",NA,"C","N",20020201
1,"B",NA,"p..mezianum",8,"C","N",20020201
1,"B",NA,"p..stramineum",1,"C","N",20020201
