,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,% cover,Rel. cover,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,Hits/100 pins,,plants,plants,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,only,only,p*ln(p)
Bothriochloa insculpta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brachiaria lachnantha,10,,1,,,5,,,10,,,,,,4,8,6,10,,,,10,4,3,4,5,,,,6,,3,5,,9,,7,8,7,,,4,6,4,,,,,1,,6,6,6,,,,,9,2,7,,8,5,6,10,5,,,3,5,,,,,,,4,8,7,,,3,,,5,,4,,10,6,6,7,10,4,6,7,,2,5,6,,,,,,
Dinebra retroflexa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eragrostis sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
Lintonia nutans,,,6,,4,2,1,,,,6,,,4,1,,,,3,,,,1,,1,,,,,,,,1,1,,2,,,,,,,,,8,2,,3,,7,,2,,5,,,5,,2,,2,,,1,,,,,,4,6,4,,5,,,,,,,,,,3,4,,,1,,,,,,,2,,,1,,,,,,,,
Mariscus {cyperus) spp.,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pennisetum mezianum.,2,,6,7,6,8,4,,2,,,,,,,,,3,5,6,,,,,6,,,,7,,,4,,,,7,,,,,7,7,,2,2,,5,,,3,,,,,6,2,1,,,5,2,,,,1,,,,,,6,,,,,,2,1,1,8,2,,4,,7,,5,,,,2,,,2,,,,,,5,,,,,,
pennisetum stramineum.,,2,,,,,4,9,,,3,,10,8,8,,2,,7,,10,1,,4,1,4,8,10,5,,2,,,9,10,,,,7,6,3,,6,8,,,,,2,,,,5,7,,2,,1,1,,,,,,,5,10,10,2,,,5,10,5,7,6,,,,,,7,10,,,,,5,,3,1,5,,,,,3,9,8,,,,,,,
