,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,% cover,Rel. cover,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,Hits/100 pins,,plants,plants,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,only,only,p*ln(p)
Bothriochloa insculpta,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,1,,,5,,3,,,,,,,,,,,,,,,,8,,,,,,,,,,,,2,,2,,,,,,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,
Brachiaria lachnantha,,,,,,,,,,,,,,,,,,,,,,7,5,6,10,9,,,,7,10,6,,,,5,4,,,,8,10,10,10,1,,,,,,,,10,,,,10,10,9,3,10,7,2,7,8,6,,10,,6,5,7,7,8,8,,1,10,,2,9,,,10,8,,,,9,,,,8,,,7,3,10,2,,,,,,,
Dinebra retroflexa,,,10,,,4,10,3,,3,,,10,10,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eragrostis sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lintonia nutans,,,,,,2,,10,,9,3,,,,6,,,2,7,,6,,,5,,,,2,7,5,,,5,6,,5,1,,5,2,,,,,,,,10,1,,7,5,,1,6,,,,3,,,,2,1,,,,1,10,,,1,5,,,4,,,5,,,1,2,,,,2,5,1,2,,6,,,,,,,,3,,,,,,
Mariscus {cyperus) spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
pennisetum mezianum.,,,,,,5,,,,,,,3,,9,,10,,,,,,,,2,,,,3,,,,2,,1,,7,,,4,,2,,,,,,,,9,3,,,5,,,,,,5,,1,,3,4,,,,3,3,,,,,,9,,4,,5,,,,,,,,10,,,6,2,,,,,6,4,,,,,,,,
pennisetum stramineum.,9,10,1,10,9,,,,9,,10,10,,,2,10,,,6,5,,10,6,,2,,7,,,,,,,,6,,,2,,,3,,,,10,10,10,,,,,,1,10,,10,,,,,,,,,,6,10,,,3,10,,6,6,3,8,,,,,2,,,,2,5,10,,,10,,,3,10,10,5,,,9,8,,,,,,
