,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,% cover,Rel. cover,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,Hits/100 pins,,plants,plants,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,only,only,p*ln(p)
Bothriochloa insculpta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
Brachiaria lachnantha,,10,5,3,9,5,10,9,10,,,4,10,,,2,,,6,3,10,7,5,,1,9,10,,5,2,,10,10,,1,8,10,,6,,7,4,6,10,,,3,9,10,,,,,4,,,1,2,,3,6,8,,,2,,7,5,,,,,,,10,,,10,3,,10,3,4,,,,,,,8,4,,,10,5,,,3,,4,341,,,,,
Dinebra retroflexa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
Eragrostis sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Lintonia nutans,2,,,,4,,,,,7,3,,,8,4,1,,6,,2,,,,,4,,,3,,,,,,8,,,,7,1,,,,,,7,,1,,,2,,1,,,1,5,2,,,,2,,4,,,,,,,,1,2,,1,,3,8,,6,1,,,3,,1,,3,,1,,1,,,,,,,,,1,117,,,,,
Mariscus {cyperus) spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,
pennisetum mezianum.,10,2,3,7,,5,,,,,3,3,1,1,8,1,3,7,3,7,,,1,,10,,,4,,,,,,,4,5,,,8,,,,4,,4,,,,,,,5,6,,,,4,4,1,5,3,1,4,,,2,,1,,,,,2,,2,,,,3,3,2,8,2,,,,,2,8,,,,,,8,,,,9,2,191,,,,,
pennisetum stramineum.,7,,6,3,4,10,,,2,3,8,5,,,,9,,4,9,,4,1,3,10,,4,,3,3,6,7,6,,3,9,,,10,,9,,7,4,4,2,3,5,4,,3,4,,3,8,9,,,3,10,,1,,,9,4,,4,3,5,10,,,,,,,3,,,8,2,2,,10,10,4,9,8,2,2,,10,10,,,2,3,5,,,343,,,,,
