,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,% cover,Rel. cover,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,Hits/100 pins,,plants,plants,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,only,only,p*ln(p)
Bothriochloa insculpta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,3,3,,4,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
Brachiaria lachnantha,7,8,8,10,8,9,10,7,,,,8,3,10,6,2,6,,5,,7,10,,3,2,10,4,10,9,9,5,,4,,1,6,10,1,10,7,6,8,5,,8,,,10,7,3,,10,6,,6,,3,,8,4,6,10,4,,10,,,7,5,10,1,3,7,,,10,10,10,10,3,,,5,4,,,3,9,8,5,,,7,3,5,8,5,,4,,,,,,,
Dinebra retroflexa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eragrostis sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lintonia nutans,,3,,,,,,,2,1,,,,1,4,5,3,,,4,,,,,3,2,,,,,3,2,1,,,,,1,,,,,,,,,,,2,3,3,,1,,,1,,2,,,,,7,5,,2,,,5,,10,,1,,4,,1,,,,4,,2,,2,4,7,,,2,3,,,,,,,,,,,,,,,
Mariscus {cyperus) spp.,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pennisetum mezianum.,,,4,2,2,2,,2,1,,,,,3,1,2,,,5,5,,,4,,,,4,,,,2,,4,,,1,1,,2,1,,2,,4,,,2,,,3,,1,,1,,,3,4,,,,,,,,,,,,4,,,1,6,2,,,,,,,3,,5,9,,,4,,3,10,,1,,,4,,10,,,,,,,,
pennisetum stramineum.,2,5,,3,,,,,9,10,10,1,10,,,,,,6,,,2,,,,,,,,2,,8,,7,10,4,,,,,1,,8,5,6,10,10,,,,,,,7,10,5,3,,,7,4,,,6,4,10,10,,,8,,,,,,,,3,,10,10,10,10,,,,,2,,6,4,,4,4,,5,3,3,8,10,,,,,,
