,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,% cover,Rel. cover,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,Hits/100 pins,,plants,plants,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,only,only,p*ln(p)
Bothriochloa insculpta,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,4,,,,,,,,,,,,,2,,1,,3,,,,,,,,,,,,,,,,
Brachiaria lachnantha,,,,,8,9,9,,,10,3,1,,,10,8,2,5,,,3,6,3,9,,8,,,,,,,,,6,6,9,,,4,7,,,8,8,5,,,,,9,5,,5,,,6,,4,7,3,5,8,4,9,5,10,,5,7,,2,6,6,,2,7,,,3,9,,9,5,8,2,10,8,5,,,8,5,,,,10,5,7,10,,,,,,
Dinebra retroflexa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eragrostis sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Lintonia nutans,,,,8,,,,7,3,,,,,1,,2,,,6,,,6,,3,,,,,,,,,,,2,,,,3,,,,,,,,2,,,,,1,1,1,5,,4,1,,2,2,2,1,,,,,1,,,3,,,,,,,2,,,,7,2,3,,5,,,,,,4,1,3,,,,7,,,,,,,,
Mariscus {cyperus) spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
pennisetum mezianum.,,,1,,,,,,,,2,,,,,1,,,,,2,,,,4,,,,,,,,,1,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,1,1,,2,9,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,
pennisetum stramineum.,10,10,10,6,,,,2,6,,4,9,10,6,,,,8,7,3,5,8,5,,,,9,10,8,5,7,8,10,7,,,,,,8,7,,,3,,10,2,10,10,,,,,,5,4,4,5,6,7,,,1,7,,5,,8,10,,10,7,4,5,,,3,3,9,6,5,,,,,3,,,,3,4,5,,9,7,10,4,,,2,,,,,,
